time,voltage,current
3719,3.69622,0.246732
3720,3.69614,0.598553
3721,3.69606,0.338132
3722,3.69619,0.391936
3723,3.69591,0.65655
3724,3.69607,0.445663
3725,3.6962,0.375825
3726,3.69636,0.432642
3727,3.69629,0.369953
3728,3.69646,0.439869
3729,3.69623,0.513121
3730,3.69609,0.430201
3731,3.69606,0.564391
3732,3.69624,0.426849
3733,3.696,0.56123
3734,3.69614,0.461442
3735,3.69597,0.325609
3736,3.69603,0.367585
3737,3.69613,0.441554
3738,3.6959,0.343979
3739,3.69647,0.335486
3740,3.69605,0.327499
3741,3.69647,0.339848
3742,3.69597,0.33332
3743,3.69621,0.450104
3744,3.69623,0.351782
3745,3.69621,0.341884
3746,3.69618,0.330803
3747,3.69594,0.322794
3748,3.69649,0.430945
3749,3.6964,0.319188
3750,3.69615,0.321617
3751,3.69628,0.349183
3752,3.69603,0.355127
3753,3.69641,0.339766
3754,3.69602,0.360433
3755,3.69659,0.331099
3756,3.69614,0.378503
3757,3.69653,0.387757
3758,3.69643,0.339466
3759,3.69616,0.442536
3760,3.69653,0.436273
3761,3.6963,0.357243
3762,3.69612,0.444881
3763,3.69624,0.44341
3764,3.69599,0.369528
3765,3.69598,0.409701
3766,3.69592,0.354694
3767,3.69617,0.442324
3768,3.696,0.438921
3769,3.6961,0.388436
3770,3.69625,0.420958
3771,3.6962,0.36457
3772,3.69588,0.447469
3773,3.6958,0.35994
3774,3.69597,0.351066
3775,3.69637,0.346684
3776,3.69602,0.347424
3777,3.69615,0.324937
3778,3.69595,0.343416
3779,3.6962,0.355665
3780,3.69625,0.327877
3781,3.69627,0.331124
3782,3.696,0.326765
3783,3.69617,0.336624
3784,3.69637,0.380762
3785,3.69611,0.379036
3786,3.69615,0.532852
3787,3.69614,0.407511
3788,3.69618,0.324229
3789,3.69615,0.326545
3790,3.69614,0.348152
3791,3.69615,0.550125
3792,3.69656,0.456706
3793,3.69625,0.46137
3794,3.69602,0.425772
3795,3.69615,0.437635
3796,3.69617,0.429479
3797,3.69623,0.433945
3798,3.69647,0.435207
3799,3.69648,0.436033
3800,3.69587,0.38703
3801,3.69585,0.361985
3802,3.69615,0.367377
3803,3.69596,0.339075
3804,3.69617,0.356628
3805,3.69599,0.341144
3806,3.69603,0.362432
3807,3.69622,0.335793
3808,3.69604,0.31911
3809,3.69599,0.320639
3810,3.69612,0.432352
3811,3.69629,0.323067
3812,3.6963,0.325284
3813,3.69617,0.363657
3814,3.69635,0.359305
3815,3.69608,0.440847
3816,3.69602,0.34033
3817,3.696,0.379131
3818,3.69615,0.347465
3819,3.69617,0.323077
3820,3.69646,0.428125
3821,3.69621,0.440001
3822,3.69629,0.335833
3823,3.69604,0.450267
3824,3.6962,0.452039
3825,3.69647,0.393658
3826,3.69632,0.452087
3827,3.69611,0.438188
3828,3.69635,0.445219
3829,3.69608,0.435375
3830,3.696,0.391393
3831,3.69594,0.343955
3832,3.69604,0.402825
3833,3.69601,0.353155
3834,3.6961,0.520678
3835,3.69611,0.37143
3836,3.69594,0.427482
3837,3.69601,0.326563
3838,3.69589,0.320917
3839,3.69587,0.43469
3840,3.69647,0.339347
3841,3.69598,0.328727
3842,3.69648,0.325842
3843,3.69634,0.325812
3844,3.69613,0.337745
3845,3.6962,0.339991
3846,3.69617,0.353321
3847,3.69618,0.349713
3848,3.69613,0.329251
3849,3.69616,0.331545
3850,3.69606,0.320983
3851,3.69648,0.319021
3852,3.6964,0.430237
3853,3.69627,0.420713
3854,3.69609,0.34744
3855,3.69631,0.344336
3856,3.6964,0.449264
3857,3.69627,0.441853
3858,3.69605,0.534419
3859,3.69602,0.437272
3860,3.69601,0.414028
3861,3.69593,0.445923
3862,3.69589,0.3983
3863,3.69593,0.366737
3864,3.69615,0.438154
3865,3.69628,0.409381
3866,3.696,0.464929
3867,3.69602,0.4252
3868,3.69599,0.355224
3869,3.69593,0.372175
3870,3.69606,0.33245
3871,3.69608,0.38358
3872,3.69594,0.320944
3873,3.69632,0.325961
3874,3.69593,0.354734
3875,3.69645,0.359871
3876,3.69616,0.360918
3877,3.69647,0.342801
3878,3.69618,0.333421
3879,3.69601,0.322086
3880,3.69599,0.321337
3881,3.69603,0.357802
3882,3.69638,0.336694
3883,3.69624,0.348622
3884,3.69623,0.343598
3885,3.69636,0.538703
3886,3.6965,0.45092
3887,3.69614,0.448308
3888,3.69626,0.437554
3889,3.69617,0.446565
3890,3.69605,0.544862
3891,3.6964,0.352314
3892,3.69593,0.436756
3893,3.69605,0.383771
3894,3.69614,0.426205
3895,3.69616,0.442822
3896,3.69604,0.41214
3897,3.69638,0.40714
3898,3.69604,0.377749
3899,3.69609,0.32123
3900,3.69613,0.319386
3901,3.69609,0.319804
3902,3.69596,0.348624
3903,3.69643,0.344516
3904,3.69604,0.352859
3905,3.69606,0.338726
3906,3.69611,0.34127
3907,3.69616,0.340242
3908,3.69612,0.334718
