,battery_level_pct,local_dt,metadata_write_ts,ts
274,99,2016-06-30 02:58:19.784,1467269899.78,1467269899.78
275,99,2016-06-30 03:00:00.712,1467270000.71,1467270000.71
276,99,2016-06-30 03:00:00.767,1467270000.77,1467270000.77
277,99,2016-06-30 03:02:56.729,1467270176.73,1467270176.73
278,99,2016-06-30 03:02:56.747,1467270176.75,1467270176.75
279,99,2016-06-30 03:02:56.748,1467270176.75,1467270176.75
280,99,2016-06-30 03:02:56.749,1467270176.75,1467270176.75
281,99,2016-06-30 03:06:01.725,1467270361.72,1467270361.72
282,99,2016-06-30 03:06:01.728,1467270361.73,1467270361.73
283,99,2016-06-30 03:08:19.724,1467270499.72,1467270499.72
284,99,2016-06-30 03:08:19.756,1467270499.76,1467270499.76
285,99,2016-06-30 03:12:02.726,1467270722.73,1467270722.73
286,99,2016-06-30 03:12:02.745,1467270722.74,1467270722.74
287,99,2016-06-30 03:13:51.952,1467270831.95,1467270831.95
288,99,2016-06-30 03:13:53.872,1467270833.87,1467270833.87
289,99,2016-06-30 03:18:04.752,1467271084.75,1467271084.75
290,99,2016-06-30 03:18:04.756,1467271084.76,1467271084.76
291,99,2016-06-30 03:18:18.756,1467271098.76,1467271098.76
292,99,2016-06-30 03:18:18.787,1467271098.79,1467271098.79
293,99,2016-06-30 03:22:03.711,1467271323.71,1467271323.71
294,99,2016-06-30 03:22:03.988,1467271323.99,1467271323.99
295,99,2016-06-30 03:22:04.003,1467271324.0,1467271324.0
296,99,2016-06-30 03:22:04.120,1467271324.12,1467271324.12
297,99,2016-06-30 03:22:04.164,1467271324.16,1467271324.16
298,99,2016-06-30 03:22:05.772,1467271325.77,1467271325.77
299,99,2016-06-30 03:22:09.622,1467271329.62,1467271329.62
300,99,2016-06-30 03:22:09.625,1467271329.62,1467271329.62
301,99,2016-06-30 03:22:09.673,1467271329.67,1467271329.67
302,99,2016-06-30 03:22:09.682,1467271329.68,1467271329.68
303,99,2016-06-30 03:22:09.956,1467271329.96,1467271329.96
304,99,2016-06-30 03:23:05.710,1467271385.71,1467271385.71
305,99,2016-06-30 03:23:06.009,1467271386.01,1467271386.01
306,99,2016-06-30 03:23:10.129,1467271390.13,1467271390.13
307,99,2016-06-30 03:23:10.893,1467271390.89,1467271390.89
308,99,2016-06-30 03:23:11.897,1467271391.9,1467271391.9
309,99,2016-06-30 03:23:11.919,1467271391.92,1467271391.92
310,99,2016-06-30 03:23:11.921,1467271391.92,1467271391.92
311,99,2016-06-30 03:23:12.167,1467271392.17,1467271392.17
312,99,2016-06-30 03:23:12.170,1467271392.17,1467271392.17
313,99,2016-06-30 03:23:12.347,1467271392.35,1467271392.35
